Timestamp(ms),Current(uA),D0-D7
129.07,94673.953,11111111
129.08,93133.25,11111111
129.09,93133.25,11111111
129.1,92362.992,11111111
129.11,93133.25,11111111
129.12,97756.094,11111111
129.13,91592.789,11111111
129.14,91592.789,11111111
129.15,96214.898,11111111
129.16,92362.992,11111111
129.17,94673.953,11111111
129.18,92362.992,11111111
129.19,92362.992,11111111
129.2,93133.25,11111111
129.21,92362.992,11111111
129.22,92362.992,11111111
129.23,96214.898,11111111
129.24,94673.953,11111111
129.25,93133.25,11111111
129.26,92362.992,11111111
129.27,93903.57,11111111
129.28,95444.398,11111111
129.29,93133.25,11111111
129.3,93903.57,11111111
129.31,93133.25,11111111
129.32,91592.789,11111111
129.33,92362.992,11111111
129.34,93133.25,11111111
129.35,94673.953,11111111
129.36,93903.57,11111111
129.37,96214.898,11111111
129.38,91592.789,11111111
129.39,93133.25,11111111
129.4,94673.953,11111111
129.41,92362.992,11111111
129.42,91592.789,11111111
129.43,90822.648,11111111
129.44,92362.992,11111111
129.45,94673.953,11111111
129.46,95444.398,11111111
129.47,94673.953,11111111
129.48,92362.992,11111111
129.49,93133.25,11111111
129.5,89282.555,11111111
129.51,92362.992,11111111
129.52,91592.789,11111111
129.53,91592.789,11111111
129.54,90052.57,11111111
129.55,91592.789,11111111
129.56,93133.25,11111111
129.57,90052.57,11111111
129.58,89282.555,11111111
129.59,89282.555,11111111
129.6,90822.648,11111111
129.61,92362.992,11111111
129.62,94673.953,11111111
129.63,93903.57,11111111
129.64,93903.57,11111111
129.65,93903.57,11111111
129.66,94673.953,11111111
129.67,93903.57,11111111
129.68,93133.25,11111111
129.69,92362.992,11111111
129.7,96985.469,11111111
129.71,97756.094,11111111
129.72,94673.953,11111111
129.73,94673.953,11111111
129.74,97756.094,11111111
129.75,96214.898,11111111
129.76,97756.094,11111111
129.77,95444.398,11111111
129.78,98526.781,11111111
129.79,96214.898,11111111
129.8,95444.398,11111111
129.81,96214.898,11111111
129.82,95444.398,11111111
129.83,94673.953,11111111
129.84,95444.398,11111111
129.85,96985.469,11111111
129.86,94673.953,11111111
129.87,95444.398,11111111
129.88,96214.898,11111111
129.89,96985.469,11111111
129.9,96985.469,11111111
129.91,96214.898,11111111
129.92,99297.531,11111111
129.93,96985.469,11111111
129.94,94673.953,11111111
129.95,95444.398,11111111
129.96,96985.469,11111111
129.97,95444.398,11111111
129.98,96214.898,11111111
129.99,94673.953,11111111
130,93903.57,11111111
130.01,96214.898,11111111
130.02,96985.469,11111111
130.03,95444.398,11111111
130.04,96985.469,11111111
130.05,95444.398,11111111
130.06,94673.953,11111111
130.07,94673.953,11111111
130.08,96214.898,11111111
130.09,96985.469,11111111
130.1,95444.398,11111111
130.11,95444.398,11111111
130.12,93903.57,11111111
130.13,97756.094,11111111
130.14,95444.398,11111111
130.15,98526.781,11111111
130.16,95444.398,11111111
130.17,96214.898,11111111
130.18,93903.57,11111111
130.19,90822.648,11111111
130.2,91592.789,11111111
130.21,93133.25,11111111
130.22,93903.57,11111111
130.23,93133.25,11111111
130.24,94673.953,11111111
130.25,93133.25,11111111
130.26,93903.57,11111111
130.27,92362.992,11111111
130.28,93903.57,11111111
130.29,94673.953,11111111
130.3,95444.398,11111111
130.31,90822.648,11111111
130.32,92362.992,11111111
130.33,91592.789,11111111
130.34,92362.992,11111111
130.35,93903.57,11111111
130.36,93903.57,11111111
130.37,94673.953,11111111
130.38,93903.57,11111111
130.39,93903.57,11111111
130.4,93903.57,11111111
130.41,93903.57,11111111
130.42,93903.57,11111111
130.43,91592.789,11111111
130.44,93133.25,11111111
130.45,96214.898,11111111
130.46,94673.953,11111111
130.47,94673.953,11111111
130.48,92362.992,11111111
130.49,93903.57,11111111
130.5,92362.992,11111111
130.51,93903.57,11111111
130.52,94673.953,11111111
130.53,92362.992,11111111
130.54,94673.953,11111111
130.55,94673.953,11111111
130.56,92362.992,11111111
130.57,93903.57,11111111
130.58,93903.57,11111111
130.59,93133.25,11111111
130.6,91592.789,11111111
130.61,92362.992,11111111
130.62,90822.648,11111111
130.63,93903.57,11111111
130.64,94673.953,11111111
130.65,94673.953,11111111
130.66,94673.953,11111111
130.67,90822.648,11111111
130.68,93133.25,11111111
130.69,92362.992,11111111
130.7,92362.992,11111111
130.71,92362.992,11111111
130.72,92362.992,11111111
130.73,93133.25,11111111
130.74,92362.992,11111111
130.75,94673.953,11111111
130.76,92362.992,11111111
130.77,91592.789,11111111
130.78,94673.953,11111111
130.79,93903.57,11111111
130.8,94673.953,11111111
130.81,91592.789,11111111
130.82,96214.898,11111111
130.83,92362.992,11111111
130.84,98526.781,11111111
130.85,95444.398,11111111
130.86,97756.094,11111111
130.87,97756.094,11111111
130.88,95444.398,11111111
130.89,96985.469,11111111
130.9,96214.898,11111111
130.91,93133.25,11111111
130.92,90822.648,11111111
130.93,91592.789,11111111
130.94,93133.25,11111111
130.95,93133.25,11111111
130.96,93903.57,11111111
130.97,89282.555,11111111
130.98,92362.992,11111111
130.99,92362.992,11111111
131,93903.57,11111111
131.01,93133.25,11111111
131.02,93903.57,11111111
131.03,93133.25,11111111
131.04,94673.953,11111111
131.05,92362.992,11111111
131.06,93903.57,11111111
131.07,93903.57,11111111
131.08,90052.57,11111111
131.09,90822.648,11111111
131.1,92362.992,11111111
131.11,93133.25,11111111
131.12,96985.469,11111111
131.13,92362.992,11111111
131.14,93903.57,11111111
131.15,93903.57,11111111
131.16,93903.57,11111111
131.17,93133.25,11111111
131.18,92362.992,11111111
131.19,93133.25,11111111
131.2,91592.789,11111111
131.21,94673.953,11111111
131.22,93133.25,11111111
131.23,90822.648,11111111
131.24,93133.25,11111111
131.25,94673.953,11111111
131.26,93903.57,11111111
131.27,96985.469,11111111
131.28,90822.648,11111111
131.29,91592.789,11111111
131.3,94673.953,11111111
131.31,94673.953,11111111
131.32,93133.25,11111111
131.33,93903.57,11111111
131.34,94673.953,11111111
131.35,92362.992,11111111
131.36,93133.25,11111111
131.37,93903.57,11111111
131.38,93133.25,11111111
131.39,92362.992,11111111
131.4,92362.992,11111111
131.41,92362.992,11111111
131.42,93133.25,11111111
131.43,92362.992,11111111
131.44,93903.57,11111111
131.45,95444.398,11111111
131.46,95444.398,11111111
131.47,93903.57,11111111
131.48,96214.898,11111111
131.49,92362.992,11111111
131.5,94673.953,11111111
131.51,93903.57,11111111
131.52,93903.57,11111111
131.53,92362.992,11111111
131.54,93903.57,11111111
131.55,92362.992,11111111
131.56,94673.953,11111111
131.57,93903.57,11111111
131.58,93133.25,11111111
131.59,94673.953,11111111
131.6,96214.898,11111111
131.61,96985.469,11111111
131.62,96214.898,11111111
131.63,93903.57,11111111
131.64,92362.992,11111111
131.65,94673.953,11111111
131.66,92362.992,11111111
131.67,93903.57,11111111
131.68,96214.898,11111111
131.69,93133.25,11111111
131.7,93133.25,11111111
131.71,94673.953,11111111
131.72,94673.953,11111111
131.73,90822.648,11111111
131.74,93903.57,11111111
131.75,92362.992,11111111
131.76,96985.469,11111111
131.77,92362.992,11111111
131.78,92362.992,11111111
131.79,93903.57,11111111
131.8,93903.57,11111111
131.81,93133.25,11111111
131.82,92362.992,11111111
131.83,93903.57,11111111
131.84,93133.25,11111111
131.85,93903.57,11111111
131.86,94673.953,11111111
131.87,93133.25,11111111
131.88,93133.25,11111111
131.89,93903.57,11111111
131.9,93903.57,11111111
131.91,92362.992,11111111
131.92,94673.953,11111111
131.93,92362.992,11111111
131.94,93133.25,11111111
131.95,93903.57,11111111
131.96,91592.789,11111111
131.97,95444.398,11111111
131.98,91592.789,11111111
131.99,90052.57,11111111
132,92362.992,11111111
132.01,96214.898,11111111
132.02,93903.57,11111111
132.03,93903.57,11111111
132.04,93133.25,11111111
132.05,92362.992,11111111
132.06,92362.992,11111111
132.07,93903.57,11111111
132.08,94673.953,11111111
132.09,96214.898,11111111
132.1,94673.953,11111111
132.11,94673.953,11111111
132.12,93133.25,11111111
132.13,92362.992,11111111
132.14,92362.992,11111111
132.15,93133.25,11111111
132.16,91592.789,11111111
132.17,93133.25,11111111
132.18,93133.25,11111111
132.19,93903.57,11111111
132.2,92362.992,11111111
132.21,94673.953,11111111
132.22,93903.57,11111111
132.23,94673.953,11111111
132.24,90822.648,11111111
